"UrineNumber","SampleReason","Date","BoxID","BoxPosition","Comments","Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate"
33077,"RA",2024-01-24,84,10,"","Slow_PreFirst","Guinness",11,"DRF015","Queen","F","Breeder","Evictee",2022-10-14,NA,114,55,27,-106,-9,10,1,-94,"Conception",2022-06-30
32862,"RA",2024-01-24,83,56,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,100,41,13,-120,-242,1,1,-327,"PreFirstConception",2022-06-16
33076,"RA",2024-01-24,83,62,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,114,55,27,-106,-228,1,1,-313,"PreFirstConception",2022-06-30
33280,"RA",2024-01-24,84,42,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,128,69,41,-92,-214,1,1,-299,"PreFirstConception",2022-07-14
33491,"RA",2024-01-24,85,46,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,142,83,55,-78,-200,1,1,-285,"PreFirstConception",2022-07-28
33714,"RA",2024-01-24,86,77,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,158,99,71,-62,-184,1,1,-269,"PreFirstConception",2022-08-13
33894,"RA",2024-01-24,87,21,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,170,111,83,-50,-172,1,1,-257,"PreFirstConception",2022-08-25
34085,"RA",2024-01-24,87,42,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,184,125,97,-36,-158,1,1,-243,"PreFirstConception",2022-09-08
34300,"RA",2024-01-24,88,18,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,198,139,111,-22,-144,1,1,-229,"PreFirstConception",2022-09-22
34593,"RA",2024-01-24,89,81,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,219,160,132,-1,-123,1,1,-208,"PreFirstConception",2022-10-13
34712,"RA",2024-01-24,89,41,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,227,168,140,7,-115,1,1,-200,"PreFirstConception",2022-10-21
34786,"RA",2024-01-24,89,38,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,233,174,146,13,-109,1,1,-194,"PreFirstConception",2022-10-27
34981,"RA",2024-01-24,89,55,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,249,190,162,29,-93,1,1,-178,"PreFirstConception",2022-11-12
35238,"RA",2024-01-24,90,13,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,269,210,182,49,-73,1,1,-158,"PreFirstConception",2022-12-02
35442,"RA",2024-01-24,91,6,"","Slow_PreFirst","Guinness",11,"RSF008","Queen","F","Helper","Evictor",2022-10-14,NA,284,225,197,64,-58,1,1,-143,"PreFirstConception",2022-12-17
