"ExperimentalGroup","AnimalID","Sex","Treatment","BS_Original","EvictionStatus","IsolationDate","IsolationPeriod","PairingDate","EvictionDate","EvictionPairingDayDiff","Eviction_GS","EvictionCategory","FirstDCParturitionDate","UrineDate","UrineNumber","UrineDelay","VolumeCollected","NextParturition_ParturitionDate","NextParturition_ParturitionColony"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-04-08,36989,NA,1.8,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-04-14,37077,NA,1.1,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-04-21,37174,NA,1.8,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-04-27,37267,NA,0.4,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-05-04,37333,NA,0.3,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-05-12,37452,NA,1.8,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-05-18,37542,NA,0.5,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-05-24,37623,NA,0.8,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-06-01,37732,NA,0.6,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-06-08,37832,NA,1,2023-06-12,"Corona"
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-06-14,37918,NA,0.6,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-06-19,37980,NA,0.4,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-06-28,38107,NA,1.8,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-08-10,38542,NA,0.4,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-08-24,38705,NA,0.9,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-09-07,38827,NA,0.6,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-09-08,38833,NA,1.8,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-09-28,39111,NA,0.8,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-10-03,39145,NA,1.3,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-10-12,39238,NA,0.3,NA,NA
"Corona","ABF002","F","Queen","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-03,1,"PreFirstConception","Early",2023-06-12,2023-10-19,39308,NA,0.5,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2022-12-19,35477,NA,0.5,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2022-12-30,35596,NA,0.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-01-16,35821,NA,1.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-01-21,35892,NA,1.1,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-02-05,36096,NA,0.5,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-02-07,36121,NA,0.9,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-02-10,36169,NA,1.2,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-02-19,36304,NA,1.2,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-02-22,36345,NA,0.4,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-02-25,36391,NA,0.6,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-03,36470,NA,1.1,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-05,36503,NA,1.1,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-07,36533,NA,1.2,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-09,36551,NA,1.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-11,36586,NA,0.7,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-13,36619,NA,1.1,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-15,36649,NA,1.1,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-17,36670,NA,0.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-19,36701,NA,1.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-21,36730,NA,0.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-03-31,36880,NA,1.4,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-04-08,36990,NA,0.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-04-14,37076,NA,1.4,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-04-26,37251,NA,1.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-05-04,37325,NA,1.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-05-12,37453,NA,1.4,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-05-18,37537,NA,0.3,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-05-24,37631,NA,1.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-06-01,37733,NA,1.8,2023-06-05,"GhostShip"
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-06-06,37806,NA,0.6,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-06-08,37830,NA,1,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-06-11,37879,NA,1.8,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-06-14,37919,NA,0.7,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-06-19,37981,NA,0.9,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-08-10,38548,NA,0.6,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-08-24,38704,NA,1.3,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-09-07,38826,NA,0.8,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-09-14,38903,NA,0.5,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-09-28,39110,NA,1.8,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-10-03,39140,NA,0.7,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-10-12,39235,NA,0.3,NA,NA
"GhostShip","MBF003","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-10,8,"FirstTrimester","Early",2023-06-05,2023-10-19,39307,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2022-12-20,35488,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2022-12-30,35590,NA,1.3,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-01-16,35814,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-01-21,35893,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-02-05,36103,NA,0.5,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-02-07,36132,NA,0.9,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-02-10,36177,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-02-19,36309,NA,0.9,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-02-22,36346,NA,1.2,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-02-25,36390,NA,1,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-05,36506,NA,1.3,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-07,36536,NA,0.7,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-09,36552,NA,0.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-11,36593,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-13,36612,NA,1.1,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-15,36642,NA,1.7,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-17,36674,NA,0.4,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-19,36703,NA,1.3,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-21,36731,NA,0.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-03-31,36884,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-04-08,36993,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-04-14,37083,NA,1,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-04-27,37266,NA,1.3,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-05-04,37326,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-05-12,37448,NA,0.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-05-31,37713,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-06-10,37868,NA,1.4,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-07-08,38228,NA,1.5,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-08-12,38555,NA,0.3,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-08-25,38720,NA,1.1,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-09-09,38848,NA,0.5,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-09-24,39050,NA,1.8,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-10-06,39164,NA,0.6,NA,NA
"GhostShip","MBF006","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-10,8,NA,"Early",NA,2023-10-20,39323,NA,0.3,NA,NA
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2022-12-19,35486,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2022-12-30,35601,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-01-16,35827,NA,1,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-01-23,35931,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-02-05,36105,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-02-07,36133,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-02-10,36180,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-02-19,36315,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-02-22,36357,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-02-25,36403,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-03,36475,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-05,36507,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-07,36529,NA,0.4,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-09,36565,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-13,36625,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-15,36655,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-17,36683,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-19,36713,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-21,36744,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-22,36757,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-03-31,36892,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-04-08,37001,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-04-14,37090,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-04-27,37270,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-05-03,37316,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-05-12,37451,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-05-18,37544,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-05-24,37632,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-06-01,37741,NA,1.8,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-06-08,37836,NA,0.5,2023-06-12,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-06-14,37930,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-06-19,37982,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-06-28,38114,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-08-10,38550,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-08-17,38614,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-08-24,38716,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-09-07,38830,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-09-14,38914,NA,1.8,2023-09-23,"Kasteel"
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-09-25,39073,NA,1.8,NA,NA
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-09-28,39113,NA,1.8,NA,NA
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-10-03,39153,NA,1.8,NA,NA
"Kasteel","ORF005","F","Sub","Helper","Evictor",2023-02-03,27,2023-03-02,2023-03-08,6,"Conception","Early",2023-06-12,2023-10-19,39318,NA,1.8,NA,NA
"Kasteel","ORF018","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-08,6,NA,"Early",NA,2022-12-05,35289,NA,1.7,NA,NA
"Kasteel","ORF018","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-08,6,NA,"Early",NA,2022-12-11,35380,NA,1.8,NA,NA
"Kasteel","ORF018","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-08,6,NA,"Early",NA,2022-12-21,35512,NA,1.8,NA,NA
"Kasteel","ORF018","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-08,6,NA,"Early",NA,2023-01-17,35829,NA,1.3,NA,NA
"Kasteel","ORF018","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-08,6,NA,"Early",NA,2023-01-23,35920,NA,0.9,NA,NA
"Kasteel","ORF018","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-08,6,NA,"Early",NA,2023-02-05,36094,NA,1.2,NA,NA
"Kasteel","ORF018","F","Sub","Helper","Evictee",2023-02-03,27,2023-03-02,2023-03-08,6,NA,"Early",NA,2023-02-07,36128,NA,1.4,NA,NA
