"Sampling_Cat","ExperimentalGroup","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount","NextParturition_ParturitionDayDiff","GestationStatus_Trimester","UrineDate","UrineNumber","DOP"
"Rapid_Conc","Angol","DVF047","Queen","F","Helper","Evictee",2022-08-16,211,183,182,NA,NA,NA,"NotPregnant",2023-02-14,36230,NA
"Rapid_Conc","Angol","DVF047","Queen","F","Helper","Evictee",2022-08-16,215,187,186,NA,NA,NA,"NotPregnant",2023-02-18,36297,NA
"Rapid_Conc","Angol","DVF047","Queen","F","Helper","Evictee",2022-08-16,218,190,189,NA,NA,NA,"NotPregnant",2023-02-21,36336,NA
"Rapid_Conc","Angol","DVF047","Queen","F","Helper","Evictee",2022-08-16,221,193,192,NA,NA,NA,"NotPregnant",2023-02-24,36375,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,-75,-103,NA,-136,1,-221,"PreFirstConception",2022-05-04,32306,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,-50,-78,NA,-111,1,-196,"PreFirstConception",2022-05-29,32640,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,-21,-49,NA,-82,1,-167,"PreFirstConception",2022-06-27,33034,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,-11,-39,NA,-72,1,-157,"PreFirstConception",2022-07-07,33185,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,0,-28,NA,-61,1,-146,"PreFirstConception",2022-07-18,33348,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,3,-25,NA,-58,1,-143,"PreFirstConception",2022-07-21,33384,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,6,-22,NA,-55,1,-140,"PreFirstConception",2022-07-24,33430,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,9,-19,NA,-52,1,-137,"PreFirstConception",2022-07-27,33480,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,12,-16,NA,-49,1,-134,"PreFirstConception",2022-07-30,33520,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,15,-13,NA,-46,1,-131,"PreFirstConception",2022-08-02,33549,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,19,-9,NA,-42,1,-127,"PreFirstConception",2022-08-06,33611,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,22,-6,NA,-39,1,-124,"PreFirstConception",2022-08-09,33655,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,25,-3,NA,-36,1,-121,"PreFirstConception",2022-08-12,33710,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,27,-1,NA,-34,1,-119,"PreFirstConception",2022-08-14,33737,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,29,1,NA,-32,1,-117,"PreFirstConception",2022-08-16,33766,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,31,3,NA,-30,1,-115,"PreFirstConception",2022-08-18,33797,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,33,5,NA,-28,1,-113,"PreFirstConception",2022-08-20,33821,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,35,7,NA,-26,1,-111,"PreFirstConception",2022-08-22,33850,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,37,9,NA,-24,1,-109,"PreFirstConception",2022-08-24,33878,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,39,11,NA,-22,1,-107,"PreFirstConception",2022-08-26,33909,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,41,13,NA,-20,1,-105,"PreFirstConception",2022-08-28,33932,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,43,15,NA,-18,1,-103,"PreFirstConception",2022-08-30,33950,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,45,17,NA,-16,1,-101,"PreFirstConception",2022-09-01,33981,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,47,19,NA,-14,1,-99,"Conception",2022-09-03,34013,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,50,22,NA,-11,1,-96,"Conception",2022-09-06,34055,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,57,29,NA,-4,1,-89,"Conception",2022-09-13,34160,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,63,35,NA,2,1,-83,"FirstTrimester",2022-09-19,34248,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,70,42,NA,9,1,-76,"FirstTrimester",2022-09-26,34338,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,77,49,NA,16,1,-69,"FirstTrimester",2022-10-03,34443,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,84,56,NA,23,1,-62,"FirstTrimester",2022-10-10,34553,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,91,63,NA,30,1,-55,"SecondTrimester",2022-10-17,34655,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,98,70,NA,37,1,-48,"SecondTrimester",2022-10-24,34740,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,105,77,NA,44,1,-41,"SecondTrimester",2022-10-31,34834,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,112,84,NA,51,1,-34,"SecondTrimester",2022-11-07,34926,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,119,91,NA,58,1,-27,"ThirdTrimester",2022-11-14,35012,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,126,98,NA,65,1,-20,"ThirdTrimester",2022-11-21,35093,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,134,106,NA,73,1,-12,"ThirdTrimester",2022-11-29,35194,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,140,112,NA,79,1,-6,"ThirdTrimester",2022-12-05,35280,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,147,119,NA,86,NA,NA,"NotPregnant",2022-12-12,35388,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,154,126,NA,93,NA,NA,"NotPregnant",2022-12-19,35472,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,163,135,NA,102,NA,NA,"NotPregnant",2022-12-28,35563,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,173,145,NA,112,NA,NA,"NotPregnant",2023-01-07,35682,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,177,149,NA,116,NA,NA,"NotPregnant",2023-01-11,35738,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,190,162,NA,129,NA,NA,"NotPregnant",2023-01-24,35938,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,204,176,NA,143,NA,NA,"NotPregnant",2023-02-07,36130,NA
"NoEviction","DevilsPeak","DVF048","Sub","F","Helper","InGroup",NA,282,254,NA,221,NA,NA,"NotPregnant",2023-04-26,37250,NA
"NoEviction","DevilsPeak","DVF061","Sub","F","Helper","InGroup",NA,-71,-99,NA,-455,1,-540,"PreFirstConception",2022-05-08,32364,NA
"NoEviction","DevilsPeak","DVF061","Sub","F","Helper","InGroup",NA,-50,-78,NA,-434,1,-519,"PreFirstConception",2022-05-29,32636,NA
"NoEviction","DevilsPeak","DVF061","Sub","F","Helper","InGroup",NA,-11,-39,NA,-395,1,-480,"PreFirstConception",2022-07-07,33180,NA
